bin_left,bin_right,bin_mid,count,is_structuring_band
894000,895000,894500.0,226,0
895000,896000,895500.0,206,0
896000,897000,896500.0,196,0
897000,898000,897500.0,196,0
898000,899000,898500.0,184,0
899000,900000,899500.0,208,0
900000,901000,900500.0,207,0
901000,902000,901500.0,212,0
902000,903000,902500.0,191,0
903000,904000,903500.0,205,0
904000,905000,904500.0,231,0
905000,906000,905500.0,229,0
906000,907000,906500.0,176,0
907000,908000,907500.0,204,0
908000,909000,908500.0,210,0
909000,910000,909500.0,194,0
910000,911000,910500.0,195,0
911000,912000,911500.0,222,0
912000,913000,912500.0,199,0
913000,914000,913500.0,201,0
914000,915000,914500.0,196,0
915000,916000,915500.0,235,0
916000,917000,916500.0,211,0
917000,918000,917500.0,214,0
918000,919000,918500.0,211,0
919000,920000,919500.0,191,0
920000,921000,920500.0,198,0
921000,922000,921500.0,207,0
922000,923000,922500.0,219,0
923000,924000,923500.0,200,0
924000,925000,924500.0,220,0
925000,926000,925500.0,214,0
926000,927000,926500.0,194,0
927000,928000,927500.0,191,0
928000,929000,928500.0,169,0
929000,930000,929500.0,211,0
930000,931000,930500.0,223,0
931000,932000,931500.0,179,0
932000,933000,932500.0,196,0
933000,934000,933500.0,181,0
934000,935000,934500.0,179,0
935000,936000,935500.0,187,0
936000,937000,936500.0,192,0
937000,938000,937500.0,184,0
938000,939000,938500.0,201,0
939000,940000,939500.0,194,0
940000,941000,940500.0,188,0
941000,942000,941500.0,180,0
942000,943000,942500.0,191,0
943000,944000,943500.0,204,0
944000,945000,944500.0,187,0
945000,946000,945500.0,204,0
946000,947000,946500.0,187,0
947000,948000,947500.0,207,0
948000,949000,948500.0,186,0
949000,950000,949500.0,173,0
950000,951000,950500.0,193,0
951000,952000,951500.0,213,0
952000,953000,952500.0,194,0
953000,954000,953500.0,175,0
954000,955000,954500.0,187,0
955000,956000,955500.0,198,0
956000,957000,956500.0,186,0
957000,958000,957500.0,160,0
958000,959000,958500.0,191,0
959000,960000,959500.0,170,0
960000,961000,960500.0,189,0
961000,962000,961500.0,187,0
962000,963000,962500.0,187,0
963000,964000,963500.0,178,0
964000,965000,964500.0,190,0
965000,966000,965500.0,201,0
966000,967000,966500.0,165,0
967000,968000,967500.0,193,0
968000,969000,968500.0,179,0
969000,970000,969500.0,173,0
970000,971000,970500.0,175,0
971000,972000,971500.0,183,0
972000,973000,972500.0,179,0
973000,974000,973500.0,164,0
974000,975000,974500.0,166,0
975000,976000,975500.0,188,0
976000,977000,976500.0,176,0
977000,978000,977500.0,179,0
978000,979000,978500.0,172,0
979000,980000,979500.0,146,0
980000,981000,980500.0,185,0
981000,982000,981500.0,178,0
982000,983000,982500.0,170,0
983000,984000,983500.0,174,0
984000,985000,984500.0,178,0
985000,986000,985500.0,193,0
986000,987000,986500.0,173,0
987000,988000,987500.0,186,0
988000,989000,988500.0,185,0
989000,990000,989500.0,176,0
990000,991000,990500.0,168,0
991000,992000,991500.0,180,0
992000,993000,992500.0,184,0
993000,994000,993500.0,202,0
994000,995000,994500.0,179,0
995000,996000,995500.0,160,0
996000,997000,996500.0,188,0
997000,998000,997500.0,187,0
998000,999000,998500.0,150,0
999000,1000000,999500.0,178,0
1000000,1001000,1000500.0,210,0
1001000,1002000,1001500.0,176,0
1002000,1003000,1002500.0,166,0
1003000,1004000,1003500.0,143,0
1004000,1005000,1004500.0,175,0
1005000,1006000,1005500.0,187,0
1006000,1007000,1006500.0,180,0
1007000,1008000,1007500.0,175,0
1008000,1009000,1008500.0,183,0
1009000,1010000,1009500.0,157,0
1010000,1011000,1010500.0,156,0
1011000,1012000,1011500.0,180,0
1012000,1013000,1012500.0,157,0
1013000,1014000,1013500.0,157,0
1014000,1015000,1014500.0,191,0
1015000,1016000,1015500.0,143,0
1016000,1017000,1016500.0,164,0
1017000,1018000,1017500.0,186,0
1018000,1019000,1018500.0,150,0
1019000,1020000,1019500.0,143,0
1020000,1021000,1020500.0,175,0
1021000,1022000,1021500.0,191,0
1022000,1023000,1022500.0,174,0
1023000,1024000,1023500.0,166,0
1024000,1025000,1024500.0,160,0
1025000,1026000,1025500.0,157,0
1026000,1027000,1026500.0,172,0
1027000,1028000,1027500.0,166,0
1028000,1029000,1028500.0,179,0
1029000,1030000,1029500.0,170,0
1030000,1031000,1030500.0,159,0
1031000,1032000,1031500.0,175,0
1032000,1033000,1032500.0,195,0
1033000,1034000,1033500.0,148,0
1034000,1035000,1034500.0,167,0
1035000,1036000,1035500.0,141,0
1036000,1037000,1036500.0,142,0
1037000,1038000,1037500.0,179,0
1038000,1039000,1038500.0,161,0
1039000,1040000,1039500.0,167,0
1040000,1041000,1040500.0,163,0
1041000,1042000,1041500.0,182,0
1042000,1043000,1042500.0,178,0
1043000,1044000,1043500.0,148,0
1044000,1045000,1044500.0,149,0
1045000,1046000,1045500.0,169,0
1046000,1047000,1046500.0,157,0
1047000,1048000,1047500.0,180,0
1048000,1049000,1048500.0,152,0
1049000,1050000,1049500.0,146,0
1050000,1051000,1050500.0,129,0
1051000,1052000,1051500.0,151,0
1052000,1053000,1052500.0,148,0
1053000,1054000,1053500.0,166,0
1054000,1055000,1054500.0,169,0
1055000,1056000,1055500.0,143,0
1056000,1057000,1056500.0,169,0
1057000,1058000,1057500.0,162,0
1058000,1059000,1058500.0,147,0
1059000,1060000,1059500.0,144,0
1060000,1061000,1060500.0,158,0
1061000,1062000,1061500.0,143,0
1062000,1063000,1062500.0,155,0
1063000,1064000,1063500.0,134,0
1064000,1065000,1064500.0,162,0
1065000,1066000,1065500.0,160,0
1066000,1067000,1066500.0,155,0
1067000,1068000,1067500.0,160,0
1068000,1069000,1068500.0,147,0
1069000,1070000,1069500.0,141,0
1070000,1071000,1070500.0,159,0
1071000,1072000,1071500.0,177,0
1072000,1073000,1072500.0,145,0
1073000,1074000,1073500.0,155,0
1074000,1075000,1074500.0,154,0
1075000,1076000,1075500.0,154,0
1076000,1077000,1076500.0,138,0
1077000,1078000,1077500.0,155,0
1078000,1079000,1078500.0,157,0
1079000,1080000,1079500.0,139,0
1080000,1081000,1080500.0,158,0
1081000,1082000,1081500.0,145,0
1082000,1083000,1082500.0,133,0
1083000,1084000,1083500.0,134,0
1084000,1085000,1084500.0,126,0
1085000,1086000,1085500.0,163,0
1086000,1087000,1086500.0,163,0
1087000,1088000,1087500.0,127,0
1088000,1089000,1088500.0,130,0
1089000,1090000,1089500.0,139,0
1090000,1091000,1090500.0,155,0
1091000,1092000,1091500.0,129,0
1092000,1093000,1092500.0,139,0
1093000,1094000,1093500.0,127,0
1094000,1095000,1094500.0,141,0
1095000,1096000,1095500.0,121,0
1096000,1097000,1096500.0,173,0
1097000,1098000,1097500.0,149,0
1098000,1099000,1098500.0,161,0
1099000,1100000,1099500.0,156,0
1100000,1101000,1100500.0,135,0
1101000,1102000,1101500.0,144,0
1102000,1103000,1102500.0,153,0
1103000,1104000,1103500.0,157,0
1104000,1105000,1104500.0,136,0
1105000,1106000,1105500.0,130,0
1106000,1107000,1106500.0,149,0
1107000,1108000,1107500.0,141,0
1108000,1109000,1108500.0,147,0
1109000,1110000,1109500.0,124,0
1110000,1111000,1110500.0,131,0
1111000,1112000,1111500.0,149,0
1112000,1113000,1112500.0,135,0
1113000,1114000,1113500.0,149,0
1114000,1115000,1114500.0,135,0
1115000,1116000,1115500.0,145,0
1116000,1117000,1116500.0,163,0
1117000,1118000,1117500.0,151,0
1118000,1119000,1118500.0,151,0
1119000,1120000,1119500.0,167,0
1120000,1121000,1120500.0,137,0
1121000,1122000,1121500.0,134,0
1122000,1123000,1122500.0,128,0
1123000,1124000,1123500.0,155,0
1124000,1125000,1124500.0,134,0
1125000,1126000,1125500.0,142,0
1126000,1127000,1126500.0,122,0
1127000,1128000,1127500.0,155,0
1128000,1129000,1128500.0,140,0
1129000,1130000,1129500.0,147,0
1130000,1131000,1130500.0,121,0
1131000,1132000,1131500.0,165,0
1132000,1133000,1132500.0,139,0
1133000,1134000,1133500.0,138,0
1134000,1135000,1134500.0,128,0
1135000,1136000,1135500.0,140,0
1136000,1137000,1136500.0,115,0
1137000,1138000,1137500.0,149,0
1138000,1139000,1138500.0,127,0
1139000,1140000,1139500.0,141,0
1140000,1141000,1140500.0,132,0
1141000,1142000,1141500.0,132,0
1142000,1143000,1142500.0,114,0
1143000,1144000,1143500.0,136,0
1144000,1145000,1144500.0,118,0
1145000,1146000,1145500.0,156,0
1146000,1147000,1146500.0,153,0
1147000,1148000,1147500.0,131,0
1148000,1149000,1148500.0,143,0
1149000,1150000,1149500.0,117,0
1150000,1151000,1150500.0,142,0
1151000,1152000,1151500.0,131,0
1152000,1153000,1152500.0,125,0
1153000,1154000,1153500.0,143,0
1154000,1155000,1154500.0,129,0
1155000,1156000,1155500.0,135,0
1156000,1157000,1156500.0,117,0
1157000,1158000,1157500.0,123,0
1158000,1159000,1158500.0,132,0
1159000,1160000,1159500.0,149,0
1160000,1161000,1160500.0,129,0
1161000,1162000,1161500.0,132,0
1162000,1163000,1162500.0,123,0
1163000,1164000,1163500.0,99,0
1164000,1165000,1164500.0,159,0
1165000,1166000,1165500.0,138,0
1166000,1167000,1166500.0,133,0
1167000,1168000,1167500.0,111,0
1168000,1169000,1168500.0,138,0
1169000,1170000,1169500.0,127,0
1170000,1171000,1170500.0,136,0
1171000,1172000,1171500.0,122,0
1172000,1173000,1172500.0,114,0
1173000,1174000,1173500.0,146,0
1174000,1175000,1174500.0,113,0
1175000,1176000,1175500.0,143,0
1176000,1177000,1176500.0,109,0
1177000,1178000,1177500.0,125,0
1178000,1179000,1178500.0,115,0
1179000,1180000,1179500.0,130,0
1180000,1181000,1180500.0,101,0
1181000,1182000,1181500.0,112,0
1182000,1183000,1182500.0,134,0
1183000,1184000,1183500.0,128,0
1184000,1185000,1184500.0,122,0
1185000,1186000,1185500.0,127,0
1186000,1187000,1186500.0,130,0
1187000,1188000,1187500.0,125,0
1188000,1189000,1188500.0,140,0
1189000,1190000,1189500.0,110,0
1190000,1191000,1190500.0,119,0
1191000,1192000,1191500.0,121,0
1192000,1193000,1192500.0,129,0
1193000,1194000,1193500.0,123,0
1194000,1195000,1194500.0,109,0
1195000,1196000,1195500.0,120,0
1196000,1197000,1196500.0,113,0
1197000,1198000,1197500.0,126,0
1198000,1199000,1198500.0,126,0
1199000,1200000,1199500.0,116,0
1200000,1201000,1200500.0,117,0
1201000,1202000,1201500.0,130,0
1202000,1203000,1202500.0,122,0
1203000,1204000,1203500.0,112,0
1204000,1205000,1204500.0,126,0
1205000,1206000,1205500.0,142,0
1206000,1207000,1206500.0,131,0
1207000,1208000,1207500.0,128,0
1208000,1209000,1208500.0,130,0
1209000,1210000,1209500.0,119,0
1210000,1211000,1210500.0,105,0
1211000,1212000,1211500.0,136,0
1212000,1213000,1212500.0,119,0
1213000,1214000,1213500.0,126,0
1214000,1215000,1214500.0,124,0
1215000,1216000,1215500.0,116,0
1216000,1217000,1216500.0,121,0
1217000,1218000,1217500.0,127,0
1218000,1219000,1218500.0,122,0
1219000,1220000,1219500.0,118,0
1220000,1221000,1220500.0,123,0
1221000,1222000,1221500.0,101,0
1222000,1223000,1222500.0,104,0
1223000,1224000,1223500.0,126,0
1224000,1225000,1224500.0,113,0
1225000,1226000,1225500.0,94,0
1226000,1227000,1226500.0,115,0
1227000,1228000,1227500.0,88,0
1228000,1229000,1228500.0,120,0
1229000,1230000,1229500.0,108,0
1230000,1231000,1230500.0,131,0
1231000,1232000,1231500.0,111,0
1232000,1233000,1232500.0,138,0
1233000,1234000,1233500.0,118,0
1234000,1235000,1234500.0,97,0
1235000,1236000,1235500.0,127,0
1236000,1237000,1236500.0,121,0
1237000,1238000,1237500.0,110,0
1238000,1239000,1238500.0,107,0
1239000,1240000,1239500.0,122,0
1240000,1241000,1240500.0,114,0
1241000,1242000,1241500.0,130,0
1242000,1243000,1242500.0,112,0
1243000,1244000,1243500.0,122,0
1244000,1245000,1244500.0,120,0
1245000,1246000,1245500.0,110,0
1246000,1247000,1246500.0,130,0
1247000,1248000,1247500.0,114,0
1248000,1249000,1248500.0,114,0
1249000,1250000,1249500.0,116,0
1250000,1251000,1250500.0,112,0
1251000,1252000,1251500.0,118,0
1252000,1253000,1252500.0,118,0
1253000,1254000,1253500.0,95,0
1254000,1255000,1254500.0,117,0
1255000,1256000,1255500.0,106,0
1256000,1257000,1256500.0,110,0
1257000,1258000,1257500.0,108,0
1258000,1259000,1258500.0,123,0
1259000,1260000,1259500.0,126,0
1260000,1261000,1260500.0,95,0
1261000,1262000,1261500.0,94,0
1262000,1263000,1262500.0,117,0
1263000,1264000,1263500.0,111,0
1264000,1265000,1264500.0,121,0
1265000,1266000,1265500.0,114,0
1266000,1267000,1266500.0,100,0
1267000,1268000,1267500.0,97,0
1268000,1269000,1268500.0,89,0
1269000,1270000,1269500.0,100,0
1270000,1271000,1270500.0,120,0
1271000,1272000,1271500.0,96,0
1272000,1273000,1272500.0,119,0
1273000,1274000,1273500.0,114,0
1274000,1275000,1274500.0,112,0
1275000,1276000,1275500.0,100,0
1276000,1277000,1276500.0,98,0
1277000,1278000,1277500.0,106,0
1278000,1279000,1278500.0,119,0
1279000,1280000,1279500.0,106,0
1280000,1281000,1280500.0,108,0
1281000,1282000,1281500.0,111,0
1282000,1283000,1282500.0,118,0
1283000,1284000,1283500.0,98,0
1284000,1285000,1284500.0,111,0
1285000,1286000,1285500.0,131,0
1286000,1287000,1286500.0,119,0
1287000,1288000,1287500.0,120,0
1288000,1289000,1288500.0,110,0
1289000,1290000,1289500.0,111,0
1290000,1291000,1290500.0,95,0
1291000,1292000,1291500.0,103,0
1292000,1293000,1292500.0,96,0
1293000,1294000,1293500.0,123,0
1294000,1295000,1294500.0,109,0
1295000,1296000,1295500.0,97,0
1296000,1297000,1296500.0,95,0
1297000,1298000,1297500.0,109,0
1298000,1299000,1298500.0,101,0
1299000,1300000,1299500.0,116,0
1300000,1301000,1300500.0,86,0
1301000,1302000,1301500.0,114,0
1302000,1303000,1302500.0,103,0
1303000,1304000,1303500.0,99,0
1304000,1305000,1304500.0,105,0
1305000,1306000,1305500.0,112,0
1306000,1307000,1306500.0,93,0
1307000,1308000,1307500.0,112,0
1308000,1309000,1308500.0,92,0
1309000,1310000,1309500.0,95,0
1310000,1311000,1310500.0,101,0
1311000,1312000,1311500.0,96,0
1312000,1313000,1312500.0,104,0
1313000,1314000,1313500.0,117,0
1314000,1315000,1314500.0,94,0
1315000,1316000,1315500.0,111,0
1316000,1317000,1316500.0,132,0
1317000,1318000,1317500.0,101,0
1318000,1319000,1318500.0,99,0
1319000,1320000,1319500.0,122,0
1320000,1321000,1320500.0,112,0
1321000,1322000,1321500.0,109,0
1322000,1323000,1322500.0,91,0
1323000,1324000,1323500.0,88,0
1324000,1325000,1324500.0,76,0
1325000,1326000,1325500.0,102,0
1326000,1327000,1326500.0,106,0
1327000,1328000,1327500.0,91,0
1328000,1329000,1328500.0,99,0
1329000,1330000,1329500.0,90,0
1330000,1331000,1330500.0,92,0
1331000,1332000,1331500.0,120,0
1332000,1333000,1332500.0,90,0
1333000,1334000,1333500.0,95,0
1334000,1335000,1334500.0,95,0
1335000,1336000,1335500.0,114,0
1336000,1337000,1336500.0,112,0
1337000,1338000,1337500.0,99,0
1338000,1339000,1338500.0,100,0
1339000,1340000,1339500.0,114,0
1340000,1341000,1340500.0,114,0
1341000,1342000,1341500.0,97,0
1342000,1343000,1342500.0,100,0
1343000,1344000,1343500.0,102,0
1344000,1345000,1344500.0,92,0
1345000,1346000,1345500.0,99,0
1346000,1347000,1346500.0,111,0
1347000,1348000,1347500.0,94,0
1348000,1349000,1348500.0,90,0
1349000,1350000,1349500.0,104,0
1350000,1351000,1350500.0,107,0
1351000,1352000,1351500.0,97,0
1352000,1353000,1352500.0,126,0
1353000,1354000,1353500.0,94,0
1354000,1355000,1354500.0,102,0
1355000,1356000,1355500.0,97,0
1356000,1357000,1356500.0,101,0
1357000,1358000,1357500.0,92,0
1358000,1359000,1358500.0,92,0
1359000,1360000,1359500.0,106,0
1360000,1361000,1360500.0,94,0
1361000,1362000,1361500.0,97,0
1362000,1363000,1362500.0,111,0
1363000,1364000,1363500.0,91,0
1364000,1365000,1364500.0,99,0
1365000,1366000,1365500.0,114,0
1366000,1367000,1366500.0,101,0
1367000,1368000,1367500.0,111,0
1368000,1369000,1368500.0,92,0
1369000,1370000,1369500.0,98,0
1370000,1371000,1370500.0,83,0
1371000,1372000,1371500.0,97,0
1372000,1373000,1372500.0,83,0
1373000,1374000,1373500.0,101,0
1374000,1375000,1374500.0,107,0
1375000,1376000,1375500.0,98,0
1376000,1377000,1376500.0,89,0
1377000,1378000,1377500.0,91,0
1378000,1379000,1378500.0,102,0
1379000,1380000,1379500.0,106,0
1380000,1381000,1380500.0,91,0
1381000,1382000,1381500.0,94,0
1382000,1383000,1382500.0,84,0
1383000,1384000,1383500.0,106,0
1384000,1385000,1384500.0,89,0
1385000,1386000,1385500.0,91,0
1386000,1387000,1386500.0,112,0
1387000,1388000,1387500.0,90,0
1388000,1389000,1388500.0,95,0
1389000,1390000,1389500.0,85,0
1390000,1391000,1390500.0,90,0
1391000,1392000,1391500.0,88,0
1392000,1393000,1392500.0,96,0
1393000,1394000,1393500.0,73,0
1394000,1395000,1394500.0,102,0
1395000,1396000,1395500.0,88,0
1396000,1397000,1396500.0,83,0
1397000,1398000,1397500.0,84,0
1398000,1399000,1398500.0,103,0
1399000,1400000,1399500.0,105,0
1400000,1401000,1400500.0,91,0
1401000,1402000,1401500.0,91,0
1402000,1403000,1402500.0,93,0
1403000,1404000,1403500.0,87,0
1404000,1405000,1404500.0,107,0
1405000,1406000,1405500.0,102,0
1406000,1407000,1406500.0,85,0
1407000,1408000,1407500.0,92,0
1408000,1409000,1408500.0,94,0
1409000,1410000,1409500.0,103,0
1410000,1411000,1410500.0,95,0
1411000,1412000,1411500.0,86,0
1412000,1413000,1412500.0,86,0
1413000,1414000,1413500.0,86,0
1414000,1415000,1414500.0,82,0
1415000,1416000,1415500.0,90,0
1416000,1417000,1416500.0,88,0
1417000,1418000,1417500.0,94,0
1418000,1419000,1418500.0,104,0
1419000,1420000,1419500.0,83,0
1420000,1421000,1420500.0,96,0
1421000,1422000,1421500.0,95,0
1422000,1423000,1422500.0,90,0
1423000,1424000,1423500.0,72,0
1424000,1425000,1424500.0,81,0
1425000,1426000,1425500.0,78,0
1426000,1427000,1426500.0,99,0
1427000,1428000,1427500.0,105,0
1428000,1429000,1428500.0,91,0
1429000,1430000,1429500.0,104,0
1430000,1431000,1430500.0,73,0
1431000,1432000,1431500.0,93,0
1432000,1433000,1432500.0,76,0
1433000,1434000,1433500.0,103,0
1434000,1435000,1434500.0,96,0
1435000,1436000,1435500.0,78,0
1436000,1437000,1436500.0,80,0
1437000,1438000,1437500.0,78,0
1438000,1439000,1438500.0,83,0
1439000,1440000,1439500.0,94,0
1440000,1441000,1440500.0,102,0
1441000,1442000,1441500.0,66,0
1442000,1443000,1442500.0,68,0
1443000,1444000,1443500.0,71,0
1444000,1445000,1444500.0,83,0
1445000,1446000,1445500.0,84,0
1446000,1447000,1446500.0,85,0
1447000,1448000,1447500.0,82,0
1448000,1449000,1448500.0,95,0
1449000,1450000,1449500.0,96,0
1450000,1451000,1450500.0,76,0
1451000,1452000,1451500.0,73,0
1452000,1453000,1452500.0,69,0
1453000,1454000,1453500.0,88,0
1454000,1455000,1454500.0,84,0
1455000,1456000,1455500.0,83,0
1456000,1457000,1456500.0,71,0
1457000,1458000,1457500.0,82,0
1458000,1459000,1458500.0,82,0
1459000,1460000,1459500.0,92,0
1460000,1461000,1460500.0,73,0
1461000,1462000,1461500.0,97,0
1462000,1463000,1462500.0,77,0
1463000,1464000,1463500.0,70,0
1464000,1465000,1464500.0,98,0
1465000,1466000,1465500.0,70,0
1466000,1467000,1466500.0,84,0
1467000,1468000,1467500.0,91,0
1468000,1469000,1468500.0,90,0
1469000,1470000,1469500.0,75,0
1470000,1471000,1470500.0,72,0
1471000,1472000,1471500.0,71,0
1472000,1473000,1472500.0,75,0
1473000,1474000,1473500.0,62,0
1474000,1475000,1474500.0,81,0
1475000,1476000,1475500.0,87,0
1476000,1477000,1476500.0,74,0
1477000,1478000,1477500.0,89,0
1478000,1479000,1478500.0,69,0
1479000,1480000,1479500.0,64,0
1480000,1481000,1480500.0,85,0
1481000,1482000,1481500.0,83,0
1482000,1483000,1482500.0,74,0
1483000,1484000,1483500.0,91,0
1484000,1485000,1484500.0,83,0
1485000,1486000,1485500.0,59,0
1486000,1487000,1486500.0,95,0
1487000,1488000,1487500.0,86,0
1488000,1489000,1488500.0,89,0
1489000,1490000,1489500.0,82,0
1490000,1491000,1490500.0,81,0
